,tweet,label
1747,lock exit bump corona case k present official report also doubt still tested corona case like germany already v r equivalent france corona case health infrastructure enough save poor http co j cuehui http co vyxnnnenmp,0
1748,basically jokowi bet avigan favipiravir might actually payback promising result treating covid patient,0
1749,india newborn twin named corona covid virus,0
1750,even uncertainty testing florida elsewhere case nationwide trended past week death however continue climb towards day average http co hct xfjn,1
1751,bill gate admits covid vaccine might kill nearly million people,0
1752,say coronavirus cause sudden death syndrome,0
1753,govrondesantis claimed would press event may would never asked coronavirus press conference transcript show claim false http co l qxh http co xkrpcvqjxc,0
1754,walmart amazon kroger target costco reported coronavirus case news,0
1755,fennel tea cure coronavirus,0
1756,according hmoindia unlock guideline swimming pool permitted functional however yoga institute gymnasium allowed function sop issued mohfw india covid covid unlock covidupdates http co tmtmc cbia,1
1757,rt imperialcollege coronavirus vaccine team led prof robin shattock roboskis given million dhscgovuk fast,1
1758,lemon bicarbonate tea green tea treat prevent coronavirus,0
1759,pope francis covid crisis chance come better http co lpcwwdvpxp via ajenglish,0
1760,westvirginia low infection growth rate person infecting le one person total number case shrinking positive test rate low suggesting widespread testing icu use low suggesting capacity handle new covid infection http co r qfhizdw,1
1761,germany sent china bill billion damage caused economy due coronavirus,0
1762,study proved chloroquine effective treatment coronaviruses,0
1763,today announced stamp plan responding new case covid community ongoing elimination continues strategy dealing covid keep new zealander safe evidence community transmission date,1
1764,covid bacterium virus,0
1765,india record new covid case second consecutive day row delhi cm arvind kejriwal announces plasma bank delhi help critically ill coronavirus patient covid coronavirusfacts http co jxia zkpw,0
1766,working vaccine manufacturer provide country join effort timely equitable access vaccine licensed approved pool risk also mean price kept low possible drtedros covid,1
1767,dr anthony fauci known year chloroquine hydroxychloroquine treat current case coronavirus prevent future case,0
1768,india azim premji donates crore charity currently field work spread across karnataka uttarakhand rajasthan chhattisgarh puducherry telangana madhya pradesh along work north eastern state india,0
1769,wearing mask help slow spread covid cdc dr paige armstrong show correctly put take mask wearamask keep distance wash hand help slow spread covid learn http co l eipkb http co bbfkgebjtb,1
1770,woman making covid mask panty http co zbjmzgxdjh coronavirus ebay panty coronavirusmasks fleamarkets,0
1771,new cdcmmwr find many covid infection among healthcare worker appear go undetected likely many people infected virus cause covid mild symptom learn http co vokbzil ob http co bntacmizr,1
1772,girl child born village state rajasthan said immediately birth contain coronavirus outbreak india every person country apply turmeric paste toenail right foot baby died saying,0
1773,indiafightscorona nd september india recovery rate stand secretary mohfw india staysafe indiawillwin covid icmrdelhi http co ithjau wmo,1
1774,fact checking president trump abc town hall claim coronavirus joe biden http co mtqmalnmy thread http co sketwbugfj,0
1775,president trump ban chinese fortune cooky white house http co ldwhpsuomw donaldtrump china coronavirus missile,0
1776,ready set go race create covid vaccine http co hkiwsg nkr http co xhbersr vk,1
1777,exclusive picture patient throat infected coronavirus covid showing extent inflammation destruction affected throat entrance lung caused virus first day infection taste severe shortness breath,0
1778,arizona first u state begin reporting serology test anticipating backend prepared record number publish data soon work particular kink http co knjnczvl http co vrhsqfpjsn,1
1779,alexharv covid crusher know chloroquine used case malaria hydroxychloroquine may effective injectable quinine used cq hcq becomes cerebral malaria blood brain barrier,0
1780,local woman designates covid town prefect http co ug inz aii,0
1781,rt cdcemergency contact tracing slows spread covid see answer frequently asked question contact tracing http,1
1782,pm update published u tested least people yesterday total note track test state report state report negative test detail see http co pzrmh bl,1
